PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
504,0,3,1,0.4596632319678311,0,0,0.018713553707264782,0
507,1,2,1,0.4093993465694898,0,2,0.050748620223090936,0
508,1,1,0,0.3465694898215632,0,0,0.051822148727810165,0
509,0,3,0,0.3465694898215632,0,0,0.04396587194327397,0
510,1,3,0,0.32143754712239253,0,0,0.11027245763075773,0
511,1,3,0,0.35913546117114853,0,0,0.015126992566498259,2
512,0,3,0,0.3465694898215632,0,0,0.015712553569072387,0
513,1,1,0,0.4470972606182458,0,0,0.05130978285055781,0
514,1,1,1,0.6732847449107816,1,0,0.11594107850967697,1
515,0,3,0,0.2963056044232219,0,0,0.014630827210317115,0
516,0,1,0,0.5853229454636844,0,0,0.06640417918791278,0
517,1,2,1,0.42196531791907516,0,0,0.020494635090094415,0
518,0,3,0,0.3465694898215632,0,0,0.04713766070721715,2
519,1,2,1,0.4470972606182458,1,0,0.050748620223090936,0
520,0,3,0,0.39683337521990447,0,0,0.015411575213749284,0
522,0,3,0,0.2711736617240513,0,0,0.015411575213749284,0
523,0,3,0,0.3465694898215632,0,0,0.014102260811993537,1
524,1,1,1,0.5476250314149284,0,1,0.11316786160148591,1
525,0,3,0,0.3465694898215632,0,0,0.014110458666029575,1
526,0,3,0,0.5036441316913798,0,0,0.015126992566498259,2
527,1,2,1,0.6230208595124404,0,0,0.020494635090094415,0
529,0,3,0,0.4847951746670017,0,0,0.015468569817999833,0
530,0,2,0,0.2837396330736366,2,1,0.022446505098674834,0
531,1,2,1,0.01985423473234481,1,1,0.050748620223090936,0
532,0,3,0,0.3465694898215632,0,0,0.014110458666029575,1
533,0,3,0,0.20834380497612465,1,1,0.014110458666029575,1
534,1,3,1,0.3465694898215632,0,2,0.04364049521284361,1
535,0,3,1,0.37170143252073384,0,0,0.016908073949327893,0
536,1,2,1,0.08268409148027142,0,2,0.05123658772523604,0
537,0,1,0,0.5601910027645137,0,0,0.051822148727810165,0
539,0,3,0,0.3465694898215632,0,0,0.028302115124416098,0
540,1,1,1,0.2711736617240513,0,2,0.09661756542473081,1
542,0,3,1,0.10781603417944208,4,2,0.06104473451835265,0
543,0,3,1,0.13294797687861273,4,2,0.06104473451835265,0
544,1,2,0,0.39683337521990447,1,0,0.050748620223090936,0
546,0,1,0,0.7989444584066349,0,0,0.050748620223090936,0
547,1,2,1,0.23347574767529528,1,0,0.050748620223090936,0
548,1,2,0,0.3465694898215632,0,0,0.02705779799394608,1
549,0,3,0,0.4093993465694898,1,1,0.04006213192611313,0
550,1,2,0,0.09525006282985675,1,1,0.07173122281533045,0
552,0,2,0,0.33400351847197784,0,0,0.050748620223090936,0
553,0,3,0,0.3465694898215632,0,0,0.015281580671177828,2
554,1,3,0,0.2711736617240513,0,0,0.014102260811993537,1
555,1,3,1,0.2711736617240513,0,0,0.015175789316712771,0
556,0,1,0,0.7738125157074642,0,0,0.051822148727810165,0
557,1,1,1,0.5978889168132696,1,0,0.07729405233978466,1
560,1,3,1,0.4470972606182458,1,0,0.033962538149299316,0
561,0,3,0,0.3465694898215632,0,0,0.015126992566498259,2
562,0,3,0,0.4973611460165871,0,0,0.015411575213749284,0
563,0,2,0,0.3465694898215632,0,0,0.026350245115835676,0
564,0,3,0,0.3465694898215632,0,0,0.015712553569072387,0
565,0,3,1,0.3465694898215632,0,0,0.015712553569072387,0
566,0,3,0,0.2963056044232219,2,0,0.04713766070721715,0
567,0,3,0,0.23347574767529528,0,0,0.015411575213749284,0
568,0,3,1,0.35913546117114853,0,4,0.04113566043083236,0
569,0,3,0,0.3465694898215632,0,0,0.014110458666029575,1
570,1,3,0,0.39683337521990447,0,0,0.015330377421392339,0
571,1,2,0,0.7738125157074642,0,0,0.020494635090094415,0
572,1,1,1,0.6607187735611962,2,0,0.10048070654571319,0
573,1,1,0,0.4470972606182458,0,0,0.051504969851415845,0
574,1,3,1,0.3465694898215632,0,0,0.015126992566498259,2
575,0,3,0,0.19577783362653933,0,0,0.015712553569072387,0
576,0,3,0,0.23347574767529528,0,0,0.028302115124416098,0
577,1,2,1,0.42196531791907516,0,0,0.025374310111545468,0
578,1,1,1,0.4847951746670017,1,0,0.1091095334796455,0
579,0,3,1,0.3465694898215632,1,0,0.028220722145058292,1
580,1,3,0,0.39683337521990447,0,0,0.015468569817999833,0
581,1,2,1,0.3088715757728072,1,1,0.05855610025741261,0
583,0,2,0,0.6732847449107816,0,0,0.050748620223090936,0
584,0,1,0,0.4470972606182458,0,0,0.07831878409428937,1
585,0,3,0,0.3465694898215632,0,0,0.017005667449756914,1
587,0,2,0,0.5853229454636844,0,0,0.029278050128706306,0
589,0,3,0,0.2711736617240513,0,0,0.015712553569072387,0
590,0,3,0,0.3465694898215632,0,0,0.015712553569072387,0
591,0,3,0,0.43453128926866047,0,0,0.013907073811135496,0
593,0,3,0,0.5853229454636844,0,0,0.014151057562208049,0
594,0,3,1,0.3465694898215632,0,2,0.015126992566498259,2
595,0,2,0,0.4596632319678311,1,0,0.050748620223090936,0
596,0,3,0,0.4470972606182458,1,1,0.04713766070721715,0
597,1,2,1,0.3465694898215632,0,0,0.06441171028315387,0
598,0,3,0,0.610454888162855,0,0,0.0,0
599,0,3,0,0.3465694898215632,0,0,0.014102260811993537,1
600,1,1,0,0.610454888162855,1,0,0.11111839809247648,1
601,1,2,1,0.2963056044232219,2,1,0.05270049023167135,0
602,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
603,0,1,0,0.3465694898215632,0,0,0.08275928836380983,0
604,0,3,0,0.5476250314149284,0,0,0.015712553569072387,0
605,1,1,0,0.43453128926866047,0,0,0.051822148727810165,1
606,0,3,0,0.4470972606182458,1,0,0.030351578633425542,0
607,0,3,0,0.37170143252073384,0,0,0.015411575213749284,0
608,1,1,0,0.33400351847197784,0,0,0.05953203526170282,0
609,1,2,1,0.2711736617240513,1,2,0.08115719346076702,1
611,0,3,1,0.4847951746670017,1,5,0.06104473451835265,0
612,0,3,0,0.3465694898215632,0,0,0.013760683560491965,0
613,1,3,1,0.3465694898215632,1,0,0.030253985132996517,2
614,0,3,0,0.3465694898215632,0,0,0.015126992566498259,2
615,0,3,0,0.43453128926866047,0,0,0.015712553569072387,0
616,1,2,1,0.2963056044232219,1,2,0.12687155055772734,0
617,0,3,0,0.42196531791907516,1,1,0.028106928123558056,0
618,0,3,1,0.32143754712239253,1,0,0.031425107138144774,0
619,1,2,1,0.04498617743151546,2,1,0.0761229303346364,0
620,0,2,0,0.32143754712239253,0,0,0.020494635090094415,0
621,0,3,0,0.33400351847197784,1,0,0.028212719478023115,1
622,1,1,0,0.5224930887157577,1,0,0.10257896680493714,0
623,1,3,0,0.24604171902488062,1,1,0.030725752114070404,1
624,0,3,0,0.2586076903744659,0,0,0.015330377421392339,0
625,0,3,0,0.2586076903744659,0,0,0.031425107138144774,0
626,0,1,0,0.7612465443578789,0,0,0.06308600017332605,0
627,0,2,0,0.7109826589595376,0,0,0.024105594605968193,2
629,0,3,0,0.32143754712239253,0,0,0.015411575213749284,0
630,0,3,0,0.3465694898215632,0,0,0.015094396337354966,2
631,1,1,0,1.0,0,0,0.05855610025741261,0
632,0,3,0,0.6355868308620256,0,0,0.013768881414528002,0
633,1,1,0,0.39683337521990447,0,0,0.05953203526170282,1
634,0,1,0,0.3465694898215632,0,0,0.0,0
635,0,3,1,0.10781603417944208,3,2,0.05445717323939373,0
636,1,2,1,0.3465694898215632,0,0,0.025374310111545468,0
637,0,3,0,0.39683337521990447,0,0,0.015468569817999833,0
638,0,2,0,0.38426740387031916,1,1,0.05123658772523604,0
639,0,3,1,0.5099271173661724,0,5,0.07746484096553544,0
640,0,3,0,0.3465694898215632,1,0,0.031425107138144774,0
641,0,3,0,0.24604171902488062,0,0,0.015330377421392339,0
643,0,3,1,0.01985423473234481,3,2,0.05445717323939373,0
644,1,3,0,0.3465694898215632,0,0,0.11027245763075773,0
645,1,3,1,0.004146770545363157,2,1,0.03758969818624431,1
647,0,3,0,0.23347574767529528,0,0,0.015411575213749284,0
648,1,1,0,0.6984166876099522,0,0,0.06929138530460492,1
649,0,3,0,0.3465694898215632,0,0,0.014736618564782174,0
650,1,3,1,0.2837396330736366,0,0,0.014736618564782174,0
651,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
652,1,2,1,0.22090977632570996,0,1,0.04489301019734967,0
653,0,3,0,0.2586076903744659,0,0,0.01646070534336126,0
654,1,3,1,0.3465694898215632,0,0,0.015281580671177828,2
655,0,3,1,0.22090977632570996,0,0,0.013175122557917838,2
657,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
658,0,3,1,0.39683337521990447,1,1,0.030253985132996517,2
659,0,2,0,0.2837396330736366,0,0,0.025374310111545468,0
662,0,3,0,0.4973611460165871,0,0,0.014102260811993537,1
663,0,1,0,0.5853229454636844,0,0,0.04994347384455151,0
664,0,3,0,0.4470972606182458,0,0,0.014630827210317115,0
665,1,3,0,0.24604171902488062,1,0,0.015468569817999833,0
667,0,2,0,0.3088715757728072,0,0,0.025374310111545468,0
668,0,3,0,0.3465694898215632,0,0,0.015175789316712771,0
669,0,3,0,0.5350590600653431,0,0,0.015712553569072387,0
670,1,1,1,0.3465694898215632,1,0,0.10149724044618187,0
671,1,2,1,0.4973611460165871,1,1,0.0761229303346364,0
672,0,1,0,0.38426740387031916,1,0,0.10149724044618187,0
673,0,2,0,0.8743402865041467,0,0,0.020494635090094415,0
674,1,2,0,0.38426740387031916,0,0,0.025374310111545468,0
675,0,2,0,0.3465694898215632,0,0,0.0,0
676,0,3,0,0.22090977632570996,0,0,0.015175789316712771,0
677,0,3,0,0.3025885900980146,0,0,0.015712553569072387,0
678,1,3,1,0.22090977632570996,0,0,0.019209719063445922,0
679,0,3,1,0.5350590600653431,1,6,0.09154270340242172,0
681,0,3,1,0.3465694898215632,0,0,0.01588334219482317,2
683,0,3,0,0.24604171902488062,0,0,0.01800600082915438,0
684,0,3,0,0.17064589092736868,5,2,0.09154270340242172,0
685,0,2,0,0.7486805730082935,1,1,0.0761229303346364,0
686,0,2,0,0.3088715757728072,1,2,0.08115719346076702,1
687,0,3,0,0.17064589092736868,4,1,0.07746484096553544,0
688,0,3,0,0.23347574767529528,0,0,0.019852079483269742,0
689,0,3,0,0.22090977632570996,0,0,0.015216388212891242,0
691,1,1,0,0.38426740387031916,1,0,0.11125659048908397,0
692,1,3,1,0.04498617743151546,0,1,0.026187654344120927,1
693,1,3,0,0.3465694898215632,0,0,0.11027245763075773,0
694,0,3,0,0.3088715757728072,0,0,0.014102260811993537,1
695,0,1,0,0.7486805730082935,0,0,0.051822148727810165,0
696,0,2,0,0.648152802211611,0,0,0.026350245115835676,0
697,0,3,0,0.5476250314149284,0,0,0.015712553569072387,0
698,1,3,1,0.3465694898215632,0,0,0.015094396337354966,2
700,0,3,0,0.5224930887157577,0,0,0.014931805565640218,0
702,1,1,0,0.43453128926866047,0,0,0.05130978285055781,0
703,0,3,1,0.22090977632570996,0,1,0.028212719478023115,1
704,0,3,0,0.3088715757728072,0,0,0.01511079204542704,2
705,0,3,0,0.32143754712239253,1,0,0.015330377421392339,0
706,0,2,0,0.4847951746670017,0,0,0.050748620223090936,0
707,1,2,1,0.5601910027645137,0,0,0.026350245115835676,0
708,1,1,0,0.5224930887157577,0,0,0.05130978285055781,0
710,1,3,0,0.3465694898215632,1,1,0.029757819776815374,1
711,1,1,1,0.2963056044232219,0,0,0.09662576327876685,1
712,0,1,0,0.3465694898215632,0,0,0.051822148727810165,0
713,1,1,0,0.5978889168132696,1,0,0.10149724044618187,0
714,0,3,0,0.35913546117114853,0,0,0.018510168852370702,0
715,0,2,0,0.648152802211611,0,0,0.025374310111545468,0
716,0,3,0,0.23347574767529528,0,0,0.014931805565640218,0
718,1,2,1,0.33400351847197784,0,0,0.020494635090094415,0
719,0,3,0,0.3465694898215632,0,0,0.030253985132996517,2
720,0,3,0,0.4093993465694898,0,0,0.015175789316712771,0
721,1,2,1,0.0701181201306861,0,1,0.06441171028315387,0
722,0,3,0,0.20834380497612465,1,0,0.013768881414528002,0
723,0,2,0,0.42196531791907516,0,0,0.025374310111545468,0
724,0,2,0,0.6230208595124404,0,0,0.025374310111545468,0
725,1,1,0,0.33400351847197784,1,0,0.10364429745562033,0
726,0,3,0,0.24604171902488062,0,0,0.016908073949327893,0
727,1,2,1,0.37170143252073384,3,0,0.04098927018018883,0
728,1,3,1,0.3465694898215632,0,0,0.015102594191391002,2
729,0,2,0,0.3088715757728072,1,0,0.050748620223090936,0
730,0,3,1,0.3088715757728072,1,0,0.015468569817999833,0
732,0,3,0,0.13294797687861273,0,0,0.036670757786204655,1
733,0,2,0,0.3465694898215632,0,0,0.0,0
734,0,2,0,0.2837396330736366,0,0,0.025374310111545468,0
735,0,2,0,0.2837396330736366,0,0,0.025374310111545468,0
736,0,3,0,0.35285247549635584,0,0,0.031425107138144774,0
737,0,3,1,0.5978889168132696,1,3,0.06709553154495196,0
739,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
740,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
741,1,1,0,0.3465694898215632,0,0,0.05855610025741261,0
744,0,3,0,0.2963056044232219,1,0,0.031425107138144774,0
745,1,3,0,0.38426740387031916,0,0,0.015468569817999833,0
747,0,3,0,0.19577783362653933,1,1,0.03952536767375352,0
748,1,2,1,0.37170143252073384,0,0,0.025374310111545468,0
749,0,1,0,0.23347574767529528,1,0,0.10364429745562033,0
750,0,3,0,0.38426740387031916,0,0,0.015126992566498259,2
751,1,2,1,0.04498617743151546,1,1,0.04489301019734967,0
752,1,3,0,0.0701181201306861,0,1,0.024349578357040744,0
753,0,3,0,0.4093993465694898,0,0,0.018542765081513996,0
754,0,3,0,0.2837396330736366,0,0,0.015411575213749284,0
755,1,2,1,0.5978889168132696,1,2,0.12687155055772734,0
756,1,2,0,0.0031414928373963316,1,1,0.028302115124416098,0
757,0,3,0,0.3465694898215632,0,0,0.015216388212891242,0
758,0,2,0,0.22090977632570996,0,0,0.022446505098674834,0
759,0,3,0,0.42196531791907516,0,0,0.015712553569072387,0
761,0,3,0,0.3465694898215632,0,0,0.028302115124416098,0
762,0,3,0,0.5099271173661724,0,0,0.013907073811135496,0
763,1,3,0,0.24604171902488062,0,0,0.014110458666029575,1
765,0,3,0,0.19577783362653933,0,0,0.015175789316712771,0
767,0,1,0,0.3465694898215632,0,0,0.07729405233978466,1
768,0,3,1,0.37798441819552653,0,0,0.015126992566498259,2
769,0,3,0,0.3465694898215632,1,0,0.04713766070721715,2
770,0,3,0,0.39683337521990447,0,0,0.016322512946753766,0
771,0,3,0,0.2963056044232219,0,0,0.018542765081513996,0
772,0,3,0,0.5978889168132696,0,0,0.015330377421392339,0
773,0,2,1,0.7109826589595376,0,0,0.020494635090094415,0
774,0,3,0,0.3465694898215632,0,0,0.014102260811993537,1
775,1,2,1,0.6732847449107816,1,3,0.04489301019734967,0
776,0,3,0,0.22090977632570996,0,0,0.015126992566498259,0
777,0,3,0,0.3465694898215632,0,0,0.015126992566498259,2
778,1,3,1,0.05755214878110078,0,0,0.024349578357040744,0
779,0,3,0,0.3465694898215632,0,0,0.015102594191391002,2
781,1,3,1,0.15807991957778336,0,0,0.014110458666029575,1
782,1,1,1,0.20834380497612465,1,0,0.11125659048908397,0
783,0,1,0,0.35913546117114853,0,0,0.05855610025741261,0
784,0,3,0,0.3465694898215632,1,2,0.04577135170121086,0
785,0,3,0,0.3088715757728072,0,0,0.013760683560491965,0
786,0,3,0,0.3088715757728072,0,0,0.014151057562208049,0
787,1,3,1,0.22090977632570996,0,0,0.014630827210317115,0
788,0,3,0,0.09525006282985675,4,1,0.056848213999904744,2
789,1,3,0,0.007288263382759489,1,2,0.04015972542654215,0
791,0,3,0,0.3465694898215632,0,0,0.015126992566498259,2
792,0,2,0,0.19577783362653933,0,0,0.050748620223090936,0
794,0,1,0,0.3465694898215632,0,0,0.05991421140938287,1
795,0,3,0,0.3088715757728072,0,0,0.015411575213749284,0
796,0,2,0,0.4847951746670017,0,0,0.025374310111545468,0
797,1,1,1,0.610454888162855,0,0,0.050610427826483444,0
798,1,3,1,0.38426740387031916,0,0,0.016948672845506364,0
799,0,3,0,0.37170143252073384,0,0,0.014110458666029575,1
800,0,3,1,0.37170143252073384,1,1,0.04713766070721715,0
801,0,2,0,0.42196531791907516,0,0,0.025374310111545468,0
802,1,2,1,0.38426740387031916,1,1,0.05123658772523604,0
804,1,3,0,0.0,0,1,0.016623491302076868,1
805,1,3,0,0.33400351847197784,0,0,0.013614293309848433,0
806,0,3,0,0.38426740387031916,0,0,0.015175789316712771,0
807,0,1,0,0.4847951746670017,0,0,0.0,0
808,0,3,1,0.22090977632570996,0,0,0.015175789316712771,0
809,0,2,0,0.4847951746670017,0,0,0.025374310111545468,0
810,1,1,1,0.4093993465694898,1,0,0.10364429745562033,0
811,0,3,0,0.32143754712239253,0,0,0.015395374692678068,0
812,0,3,0,0.4847951746670017,0,0,0.04713766070721715,0
813,0,2,0,0.43453128926866047,0,0,0.020494635090094415,0
814,0,3,1,0.0701181201306861,4,2,0.06104473451835265,0
815,0,3,0,0.37798441819552653,0,0,0.015712553569072387,0
816,0,1,0,0.3465694898215632,0,0,0.0,0
817,0,3,1,0.2837396330736366,0,0,0.015468569817999833,0
818,0,2,0,0.38426740387031916,1,1,0.07222738817151159,1
819,0,3,0,0.5350590600653431,0,0,0.012589561555343713,0
820,0,3,0,0.12038200552902739,3,2,0.05445717323939373,0
822,1,3,0,0.33400351847197784,0,0,0.016908073949327893,0
823,0,1,0,0.4722292033174164,0,0,0.0,0
824,1,3,1,0.33400351847197784,0,1,0.024349578357040744,0
825,0,3,0,0.01985423473234481,4,1,0.07746484096553544,0
826,0,3,0,0.3465694898215632,0,0,0.013565496559633922,2
827,0,3,0,0.3465694898215632,0,0,0.11027245763075773,0
828,1,2,0,0.007288263382759489,0,2,0.07222738817151159,1
829,1,3,0,0.3465694898215632,0,0,0.015126992566498259,2
831,1,3,1,0.18321186227695402,1,0,0.028212719478023115,1
832,1,2,0,0.005152048253329982,1,1,0.03659756266088288,0
833,0,3,0,0.3465694898215632,0,0,0.014110458666029575,1
834,0,3,0,0.2837396330736366,0,0,0.015330377421392339,0
835,0,3,0,0.22090977632570996,0,0,0.016200521071217493,0
837,0,3,0,0.2586076903744659,0,0,0.016908073949327893,0
838,0,3,0,0.3465694898215632,0,0,0.015712553569072387,0
839,1,3,0,0.39683337521990447,0,0,0.11027245763075773,0
840,1,1,0,0.3465694898215632,0,0,0.057970539254838485,1
841,0,3,0,0.24604171902488062,0,0,0.015468569817999833,0
842,0,2,0,0.19577783362653933,0,0,0.020494635090094415,0
843,1,1,1,0.37170143252073384,0,0,0.060507970265993034,1
844,0,3,0,0.4282483035938678,0,0,0.012565163180236457,1
845,0,3,0,0.20834380497612465,0,0,0.016908073949327893,0
846,0,3,0,0.5224930887157577,0,0,0.014736618564782174,0
848,0,3,0,0.43453128926866047,0,0,0.015411575213749284,1
849,0,2,0,0.3465694898215632,0,1,0.06441171028315387,0
851,0,3,0,0.04498617743151546,4,2,0.06104473451835265,0
852,0,3,0,0.9246041719024881,0,0,0.015175789316712771,0
853,0,3,1,0.10781603417944208,1,1,0.029757819776815374,1
854,1,1,1,0.19577783362653933,0,1,0.07690367833806856,0
855,0,2,1,0.5476250314149284,1,0,0.050748620223090936,0
856,1,3,1,0.22090977632570996,0,1,0.01824998458022693,0
858,1,1,0,0.6355868308620256,0,0,0.051822148727810165,0
859,1,3,1,0.2963056044232219,0,3,0.03758969818624431,1
860,0,3,0,0.3465694898215632,0,0,0.014110458666029575,1
861,0,3,0,0.5099271173661724,2,0,0.027537567642055148,0
862,0,2,0,0.2586076903744659,1,0,0.022446505098674834,0
863,1,1,1,0.5978889168132696,0,0,0.050610427826483444,0
865,0,2,0,0.2963056044232219,0,0,0.025374310111545468,0
866,1,2,1,0.5224930887157577,0,0,0.025374310111545468,0
867,1,2,1,0.33400351847197784,1,0,0.027049600139910042,1
868,0,1,0,0.38426740387031916,0,0,0.09856123757927521,0
869,0,3,0,0.3465694898215632,0,0,0.018542765081513996,0
870,1,3,0,0.04498617743151546,1,1,0.021730754366528396,0
871,0,3,0,0.32143754712239253,0,0,0.015411575213749284,0
872,1,1,1,0.5853229454636844,1,1,0.10257896680493714,0
873,0,1,0,0.4093993465694898,0,0,0.009759350042902102,0
874,0,3,0,0.5853229454636844,0,0,0.017566830077223785,0
875,1,2,1,0.3465694898215632,1,0,0.04684488020593009,1
876,1,3,1,0.18321186227695402,0,0,0.014102260811993537,1
877,0,3,0,0.24604171902488062,0,0,0.019217721730481106,0
878,0,3,0,0.23347574767529528,0,0,0.015411575213749284,0
879,0,3,0,0.3465694898215632,0,0,0.015411575213749284,0
881,1,2,1,0.3088715757728072,0,1,0.050748620223090936,0
882,0,3,0,0.4093993465694898,0,0,0.015411575213749284,0
883,0,3,1,0.2711736617240513,0,0,0.02052723131923771,0
884,0,2,0,0.3465694898215632,0,0,0.020494635090094415,0
885,0,3,0,0.3088715757728072,0,0,0.013760683560491965,0
886,0,3,1,0.4847951746670017,0,5,0.056848213999904744,2
887,0,2,0,0.33400351847197784,0,0,0.025374310111545468,0
888,1,1,1,0.23347574767529528,0,0,0.05855610025741261,0
889,0,3,1,0.3465694898215632,1,2,0.04577135170121086,0
890,1,1,0,0.32143754712239253,0,0,0.05855610025741261,1
891,0,3,0,0.39683337521990447,0,0,0.015126992566498259,2
